aliquot_id	aliquot_submitter_id	case_id	case_submitter_id	project_id	sample_id	sample_submitter_id	portion_id	portion_submitter_id	analyte_id	analyte_submitter_id	no_matched_normal_targeted_sequencing	aliquot_quantity	aliquot_volume	state	source_center	analyte_type	no_matched_normal_wxs	no_matched_normal_low_pass_wgs	selected_normal_wgs	selected_normal_targeted_sequencing	amount	no_matched_normal_wgs	selected_normal_low_pass_wgs	selected_normal_wxs	concentration	analyte_type_id
80030570-7419-492e-92fc-246a27b5b673	TCGA-DD-AAEE-01A-11D-A40R-10	3c51fee0-da54-40e9-a954-dfe30f6f075c	TCGA-DD-AAEE	TCGA-LIHC	2df88392-7502-4dfe-8f51-7334f363883e	TCGA-DD-AAEE-01A	cd7a4302-2e7f-496c-863d-a1a5a00a2437	TCGA-DD-AAEE-01A-11	5966a2c1-6130-419c-b7ac-4e7ecfd93a91	TCGA-DD-AAEE-01A-11D	--	released	--	--	0.08	23	--	--	--	--	--	--	--	--	--	--
52ea6e7c-5007-4309-8c00-e37569d2394f	TCGA-DD-AAEE-01A-11D-A40S-05	3c51fee0-da54-40e9-a954-dfe30f6f075c	TCGA-DD-AAEE	TCGA-LIHC	2df88392-7502-4dfe-8f51-7334f363883e	TCGA-DD-AAEE-01A	cd7a4302-2e7f-496c-863d-a1a5a00a2437	TCGA-DD-AAEE-01A-11	5966a2c1-6130-419c-b7ac-4e7ecfd93a91	TCGA-DD-AAEE-01A-11D	--	released	--	--	0.16	23	--	--	--	--	--	--	--	--	--	--
5e428ce2-0381-4cb8-9dc8-eceebc0d11b1	TCGA-DD-AAEE-01A-11D-A40Q-01	3c51fee0-da54-40e9-a954-dfe30f6f075c	TCGA-DD-AAEE	TCGA-LIHC	2df88392-7502-4dfe-8f51-7334f363883e	TCGA-DD-AAEE-01A	cd7a4302-2e7f-496c-863d-a1a5a00a2437	TCGA-DD-AAEE-01A-11	5966a2c1-6130-419c-b7ac-4e7ecfd93a91	TCGA-DD-AAEE-01A-11D	--	released	--	--	0.16	23	--	--	--	--	--	--	--	--	--	--
ae4bf5d4-dffb-4768-9fef-cc11e7787873	TCGA-DD-AAEE-10A-01D-A40T-01	3c51fee0-da54-40e9-a954-dfe30f6f075c	TCGA-DD-AAEE	TCGA-LIHC	bbdffec0-37c9-44d1-ab84-00198d833d44	TCGA-DD-AAEE-10A	3aa9be91-958c-426b-a9ee-c0e9840c1c8c	TCGA-DD-AAEE-10A-01	9e83e2e8-8f10-470c-8f71-30b73cafe41c	TCGA-DD-AAEE-10A-01D	--	released	--	--	0.15	23	--	--	--	--	--	--	--	--	--	--
bf19b000-ebe1-4b9b-9827-d946d815d0b4	TCGA-DD-AAEE-10A-01D-A40U-10	3c51fee0-da54-40e9-a954-dfe30f6f075c	TCGA-DD-AAEE	TCGA-LIHC	bbdffec0-37c9-44d1-ab84-00198d833d44	TCGA-DD-AAEE-10A	3aa9be91-958c-426b-a9ee-c0e9840c1c8c	TCGA-DD-AAEE-10A-01	9e83e2e8-8f10-470c-8f71-30b73cafe41c	TCGA-DD-AAEE-10A-01D	--	released	--	--	0.08	23	--	--	--	--	--	--	--	--	--	--
6e2e8e32-1b3d-459a-b5ef-ecb18327ed86	TCGA-CC-A7IG-10A-01D-A33B-01	534a7b11-3abd-4581-a9c9-d984d6aa33a0	TCGA-CC-A7IG	TCGA-LIHC	4bdbbfc8-d167-4790-bd0d-8ca5102461c0	TCGA-CC-A7IG-10A	29666144-9d0f-4f3a-8618-f45a9b0b9fa4	TCGA-CC-A7IG-10A-01	cd731691-a42c-44a2-b98d-fdbdf0de63b5	TCGA-CC-A7IG-10A-01D	--	released	--	--	0.16	23	--	--	--	--	--	--	--	--	--	--
b69cebd4-506b-4c1a-9724-dd4429b628b2	TCGA-CC-A7IG-10A-01D-A33K-10	534a7b11-3abd-4581-a9c9-d984d6aa33a0	TCGA-CC-A7IG	TCGA-LIHC	4bdbbfc8-d167-4790-bd0d-8ca5102461c0	TCGA-CC-A7IG-10A	29666144-9d0f-4f3a-8618-f45a9b0b9fa4	TCGA-CC-A7IG-10A-01	cd731691-a42c-44a2-b98d-fdbdf0de63b5	TCGA-CC-A7IG-10A-01D	--	released	--	--	0.08	23	--	--	--	--	--	--	--	--	--	--
474dd36b-cf0e-4e24-a453-af7c46e9097b	TCGA-CC-A7IG-10A-01W-A36V-10	534a7b11-3abd-4581-a9c9-d984d6aa33a0	TCGA-CC-A7IG	TCGA-LIHC	4bdbbfc8-d167-4790-bd0d-8ca5102461c0	TCGA-CC-A7IG-10A	29666144-9d0f-4f3a-8618-f45a9b0b9fa4	TCGA-CC-A7IG-10A-01	94fd8513-2ad4-459b-89ed-089b4b25fbec	TCGA-CC-A7IG-10A-01W	--	released	--	--	0.5	23	--	--	--	--	--	--	--	--	--	--
10d1ffdb-bbea-4488-94df-ee80def46cc2	TCGA-CC-A7IG-01A-11R-A33A-13	534a7b11-3abd-4581-a9c9-d984d6aa33a0	TCGA-CC-A7IG	TCGA-LIHC	642a133c-371d-4c40-a0e5-6568313de439	TCGA-CC-A7IG-01A	a04dcd30-2fa1-4d95-8f6b-e496493be728	TCGA-CC-A7IG-01A-11	b861eda7-535a-4cd6-a752-5d985ccb86fb	TCGA-CC-A7IG-01A-11R	--	released	--	--	0.18	23	--	--	--	--	--	--	--	--	--	--
0caa8897-d988-4898-8c6a-c706598b9b94	TCGA-CC-A7IG-01A-11R-A33J-07	534a7b11-3abd-4581-a9c9-d984d6aa33a0	TCGA-CC-A7IG	TCGA-LIHC	642a133c-371d-4c40-a0e5-6568313de439	TCGA-CC-A7IG-01A	a04dcd30-2fa1-4d95-8f6b-e496493be728	TCGA-CC-A7IG-01A-11	b861eda7-535a-4cd6-a752-5d985ccb86fb	TCGA-CC-A7IG-01A-11R	--	released	--	--	0.18	23	--	--	--	--	--	--	--	--	--	--
5b4be76e-ec2a-4157-a9ad-333f706662d5	TCGA-CC-A7IG-01A-11D-A33K-10	534a7b11-3abd-4581-a9c9-d984d6aa33a0	TCGA-CC-A7IG	TCGA-LIHC	642a133c-371d-4c40-a0e5-6568313de439	TCGA-CC-A7IG-01A	a04dcd30-2fa1-4d95-8f6b-e496493be728	TCGA-CC-A7IG-01A-11	d1c49019-1565-4100-8b9d-5ddf5689fd94	TCGA-CC-A7IG-01A-11D	--	released	--	--	0.08	23	--	--	--	--	--	--	--	--	--	--
084914c7-efae-48f2-bffc-54788cd9053b	TCGA-CC-A7IG-01A-11D-A33B-01	534a7b11-3abd-4581-a9c9-d984d6aa33a0	TCGA-CC-A7IG	TCGA-LIHC	642a133c-371d-4c40-a0e5-6568313de439	TCGA-CC-A7IG-01A	a04dcd30-2fa1-4d95-8f6b-e496493be728	TCGA-CC-A7IG-01A-11	d1c49019-1565-4100-8b9d-5ddf5689fd94	TCGA-CC-A7IG-01A-11D	--	released	--	--	0.16	23	--	--	--	--	--	--	--	--	--	--
ed9dc1c7-2307-45c9-b2b8-9e0000e2bd07	TCGA-CC-A7IG-01A-11D-A33L-05	534a7b11-3abd-4581-a9c9-d984d6aa33a0	TCGA-CC-A7IG	TCGA-LIHC	642a133c-371d-4c40-a0e5-6568313de439	TCGA-CC-A7IG-01A	a04dcd30-2fa1-4d95-8f6b-e496493be728	TCGA-CC-A7IG-01A-11	d1c49019-1565-4100-8b9d-5ddf5689fd94	TCGA-CC-A7IG-01A-11D	--	released	--	--	0.16	23	--	--	--	--	--	--	--	--	--	--
e010af13-3c16-47d8-884a-51bc4f7d7bff	TCGA-CC-A7IG-01A-11W-A36V-10	534a7b11-3abd-4581-a9c9-d984d6aa33a0	TCGA-CC-A7IG	TCGA-LIHC	642a133c-371d-4c40-a0e5-6568313de439	TCGA-CC-A7IG-01A	a04dcd30-2fa1-4d95-8f6b-e496493be728	TCGA-CC-A7IG-01A-11	3581b61b-6d63-4dd3-b366-d61256b739df	TCGA-CC-A7IG-01A-11W	--	released	--	--	0.5	23	--	--	--	--	--	--	--	--	--	--
004c3f02-8bf1-4c76-9fb6-8a3c75687ce2	TCGA-DD-A73E-10A-01D-A32G-10	e0863874-f7b8-49b6-a88b-5ae5f1ec2b15	TCGA-DD-A73E	TCGA-LIHC	b2fecd88-d0e1-4f9e-a9e8-e5cf65dee62e	TCGA-DD-A73E-10A	350ba8e5-67c3-4a83-a8c2-a8fb1d2d852b	TCGA-DD-A73E-10A-01	554e2307-324e-4cb6-a017-0d6acdf144b4	TCGA-DD-A73E-10A-01D	--	released	--	--	0.09	23	--	--	--	--	--	--	--	--	--	--
ebac8514-43fe-4b22-9fae-9aa1ade460ba	TCGA-DD-A73E-10A-01D-A32F-01	e0863874-f7b8-49b6-a88b-5ae5f1ec2b15	TCGA-DD-A73E	TCGA-LIHC	b2fecd88-d0e1-4f9e-a9e8-e5cf65dee62e	TCGA-DD-A73E-10A	350ba8e5-67c3-4a83-a8c2-a8fb1d2d852b	TCGA-DD-A73E-10A-01	554e2307-324e-4cb6-a017-0d6acdf144b4	TCGA-DD-A73E-10A-01D	--	released	--	--	0.17	23	--	--	--	--	--	--	--	--	--	--
d19a3088-61f5-41f9-b2b3-a7d725285d76	TCGA-DD-A73E-10A-01W-A35T-10	e0863874-f7b8-49b6-a88b-5ae5f1ec2b15	TCGA-DD-A73E	TCGA-LIHC	b2fecd88-d0e1-4f9e-a9e8-e5cf65dee62e	TCGA-DD-A73E-10A	350ba8e5-67c3-4a83-a8c2-a8fb1d2d852b	TCGA-DD-A73E-10A-01	95343fd9-d950-43fa-9d1f-6776d37641c0	TCGA-DD-A73E-10A-01W	--	released	--	--	0.5	23	--	--	--	--	--	--	--	--	--	--
d7c7b2ed-0c9e-4c8e-a7f0-fb7d0f0b11ea	TCGA-DD-A73E-01A-12D-A32G-10	e0863874-f7b8-49b6-a88b-5ae5f1ec2b15	TCGA-DD-A73E	TCGA-LIHC	d4fcbd8f-0b83-4b9d-ac2c-ce8c47412cc3	TCGA-DD-A73E-01A	cfd1382a-4f79-44b3-a869-aae3b6043255	TCGA-DD-A73E-01A-12	f8d6b8c2-6ba8-4c54-8f6e-323d851ae665	TCGA-DD-A73E-01A-12D	--	released	--	--	0.08	23	--	--	--	--	--	--	--	--	--	--
67511f1b-2bb2-4143-984b-e53e4b303a0b	TCGA-DD-A73E-01A-12D-A32R-05	e0863874-f7b8-49b6-a88b-5ae5f1ec2b15	TCGA-DD-A73E	TCGA-LIHC	d4fcbd8f-0b83-4b9d-ac2c-ce8c47412cc3	TCGA-DD-A73E-01A	cfd1382a-4f79-44b3-a869-aae3b6043255	TCGA-DD-A73E-01A-12	f8d6b8c2-6ba8-4c54-8f6e-323d851ae665	TCGA-DD-A73E-01A-12D	--	released	--	--	0.16	23	--	--	--	--	--	--	--	--	--	--
45cd3245-572f-4f66-b929-11278c999949	TCGA-DD-A73E-01A-12D-A32F-01	e0863874-f7b8-49b6-a88b-5ae5f1ec2b15	TCGA-DD-A73E	TCGA-LIHC	d4fcbd8f-0b83-4b9d-ac2c-ce8c47412cc3	TCGA-DD-A73E-01A	cfd1382a-4f79-44b3-a869-aae3b6043255	TCGA-DD-A73E-01A-12	f8d6b8c2-6ba8-4c54-8f6e-323d851ae665	TCGA-DD-A73E-01A-12D	--	released	--	--	0.16	23	--	--	--	--	--	--	--	--	--	--
c5adfcce-a4a4-47bc-8b9e-7e81819b80a1	TCGA-DD-A73E-01A-12R-A32O-07	e0863874-f7b8-49b6-a88b-5ae5f1ec2b15	TCGA-DD-A73E	TCGA-LIHC	d4fcbd8f-0b83-4b9d-ac2c-ce8c47412cc3	TCGA-DD-A73E-01A	cfd1382a-4f79-44b3-a869-aae3b6043255	TCGA-DD-A73E-01A-12	7fe0fdc8-1d4c-4fe4-8f6d-98cfa6e500b2	TCGA-DD-A73E-01A-12R	--	released	--	--	0.17	23	--	--	--	--	--	--	--	--	--	--
e6a6a000-21ca-430a-b247-995593ea3120	TCGA-DD-A73E-01A-12R-A32J-13	e0863874-f7b8-49b6-a88b-5ae5f1ec2b15	TCGA-DD-A73E	TCGA-LIHC	d4fcbd8f-0b83-4b9d-ac2c-ce8c47412cc3	TCGA-DD-A73E-01A	cfd1382a-4f79-44b3-a869-aae3b6043255	TCGA-DD-A73E-01A-12	7fe0fdc8-1d4c-4fe4-8f6d-98cfa6e500b2	TCGA-DD-A73E-01A-12R	--	released	--	--	0.17	23	--	--	--	--	--	--	--	--	--	--
6375abc4-d887-4246-8d7d-afeb76ac7a63	TCGA-DD-A73E-01A-12W-A35T-10	e0863874-f7b8-49b6-a88b-5ae5f1ec2b15	TCGA-DD-A73E	TCGA-LIHC	d4fcbd8f-0b83-4b9d-ac2c-ce8c47412cc3	TCGA-DD-A73E-01A	cfd1382a-4f79-44b3-a869-aae3b6043255	TCGA-DD-A73E-01A-12	aed5c1f2-6fba-41f6-a019-35221063f446	TCGA-DD-A73E-01A-12W	--	released	--	--	0.5	23	--	--	--	--	--	--	--	--	--	--
7f765ffb-6d9d-4cfe-a5b6-8a83d8839d42	TCGA-BC-A69I-01A-11R-A311-07	70aecc90-17f0-4064-8ebb-be81f9b1d7fd	TCGA-BC-A69I	TCGA-LIHC	e36d5a75-0bc8-480d-8458-e23cb453c279	TCGA-BC-A69I-01A	75c7a4a0-9634-45c7-abeb-72ce48528f68	TCGA-BC-A69I-01A-11	e23d4c8f-af49-4924-8034-b97040c64ebd	TCGA-BC-A69I-01A-11R	--	released	--	--	0.16	23	--	--	--	--	--	--	--	--	--	--
d62a0ef1-2a67-47e7-b468-2a00c25ebab4	TCGA-BC-A69I-01A-11R-A310-13	70aecc90-17f0-4064-8ebb-be81f9b1d7fd	TCGA-BC-A69I	TCGA-LIHC	e36d5a75-0bc8-480d-8458-e23cb453c279	TCGA-BC-A69I-01A	75c7a4a0-9634-45c7-abeb-72ce48528f68	TCGA-BC-A69I-01A-11	e23d4c8f-af49-4924-8034-b97040c64ebd	TCGA-BC-A69I-01A-11R	--	released	--	--	0.16	23	--	--	--	--	--	--	--	--	--	--
6f8696c0-53d1-44c6-86e5-266a53f6a3ef	TCGA-BC-A69I-01A-11D-A30U-01	70aecc90-17f0-4064-8ebb-be81f9b1d7fd	TCGA-BC-A69I	TCGA-LIHC	e36d5a75-0bc8-480d-8458-e23cb453c279	TCGA-BC-A69I-01A	75c7a4a0-9634-45c7-abeb-72ce48528f68	TCGA-BC-A69I-01A-11	fb14d29c-90c7-4f47-8c4e-13792da2f363	TCGA-BC-A69I-01A-11D	--	released	--	--	0.15	23	--	--	--	--	--	--	--	--	--	--
5ce1b736-149a-4b4a-92ca-d02d98cb8671	TCGA-BC-A69I-01A-11D-A30V-10	70aecc90-17f0-4064-8ebb-be81f9b1d7fd	TCGA-BC-A69I	TCGA-LIHC	e36d5a75-0bc8-480d-8458-e23cb453c279	TCGA-BC-A69I-01A	75c7a4a0-9634-45c7-abeb-72ce48528f68	TCGA-BC-A69I-01A-11	fb14d29c-90c7-4f47-8c4e-13792da2f363	TCGA-BC-A69I-01A-11D	--	released	--	--	0.08	23	--	--	--	--	--	--	--	--	--	--
e3a6c07d-c80f-4657-ac0b-692f1368f86f	TCGA-BC-A69I-01A-11D-A30Y-05	70aecc90-17f0-4064-8ebb-be81f9b1d7fd	TCGA-BC-A69I	TCGA-LIHC	e36d5a75-0bc8-480d-8458-e23cb453c279	TCGA-BC-A69I-01A	75c7a4a0-9634-45c7-abeb-72ce48528f68	TCGA-BC-A69I-01A-11	fb14d29c-90c7-4f47-8c4e-13792da2f363	TCGA-BC-A69I-01A-11D	--	released	--	--	0.15	23	--	--	--	--	--	--	--	--	--	--
b2aeadf5-6829-4d47-bc5f-f793fa1ce0b9	TCGA-BC-A69I-01A-11W-A330-10	70aecc90-17f0-4064-8ebb-be81f9b1d7fd	TCGA-BC-A69I	TCGA-LIHC	e36d5a75-0bc8-480d-8458-e23cb453c279	TCGA-BC-A69I-01A	75c7a4a0-9634-45c7-abeb-72ce48528f68	TCGA-BC-A69I-01A-11	cdbbc75e-fb25-42a4-8c3f-3a0511c0f269	TCGA-BC-A69I-01A-11W	--	released	--	--	0.5	23	--	--	--	--	--	--	--	--	--	--
ca229805-3ddd-41b7-bd5c-3e13e5a1cb8c	TCGA-BC-A69I-10A-01D-A30V-10	70aecc90-17f0-4064-8ebb-be81f9b1d7fd	TCGA-BC-A69I	TCGA-LIHC	74149e2a-88e1-4022-b909-3f28590b1850	TCGA-BC-A69I-10A	0b2809bc-3681-479e-9198-4592ff93ecdc	TCGA-BC-A69I-10A-01	82225569-5107-4c0f-9397-2db4516bd9f7	TCGA-BC-A69I-10A-01D	--	released	--	--	0.07	23	--	--	--	--	--	--	--	--	--	--
07713d78-0122-47c0-81cc-1ec436daf29e	TCGA-BC-A69I-10A-01D-A30U-01	70aecc90-17f0-4064-8ebb-be81f9b1d7fd	TCGA-BC-A69I	TCGA-LIHC	74149e2a-88e1-4022-b909-3f28590b1850	TCGA-BC-A69I-10A	0b2809bc-3681-479e-9198-4592ff93ecdc	TCGA-BC-A69I-10A-01	82225569-5107-4c0f-9397-2db4516bd9f7	TCGA-BC-A69I-10A-01D	--	released	--	--	0.15	23	--	--	--	--	--	--	--	--	--	--
81bee874-dea0-4c3c-bb98-6d3256c5060e	TCGA-BC-A69I-10A-01W-A330-10	70aecc90-17f0-4064-8ebb-be81f9b1d7fd	TCGA-BC-A69I	TCGA-LIHC	74149e2a-88e1-4022-b909-3f28590b1850	TCGA-BC-A69I-10A	0b2809bc-3681-479e-9198-4592ff93ecdc	TCGA-BC-A69I-10A-01	f97df088-0de8-465b-9f65-1a20a03ec584	TCGA-BC-A69I-10A-01W	--	released	--	--	0.5	23	--	--	--	--	--	--	--	--	--	--
6c2960e2-ad7a-4c08-a453-1bf747483d42	TCGA-DD-AAD8-01A-11R-A41C-07	24b66729-242b-4771-819d-77c9a1fcbb10	TCGA-DD-AAD8	TCGA-LIHC	a4847550-1a54-489f-a533-79b159cdb8cd	TCGA-DD-AAD8-01A	42dcdca7-ebcf-44a2-8ec2-4f1706d3e85e	TCGA-DD-AAD8-01A-11	70186343-1da6-4718-974c-566be42466fa	TCGA-DD-AAD8-01A-11R	--	released	--	--	0.17	23	--	--	--	--	--	--	--	--	--	--
7c1b652b-91bb-446d-aef8-3d4f1b68a348	TCGA-DD-AAD8-01A-11R-A41H-13	24b66729-242b-4771-819d-77c9a1fcbb10	TCGA-DD-AAD8	TCGA-LIHC	a4847550-1a54-489f-a533-79b159cdb8cd	TCGA-DD-AAD8-01A	42dcdca7-ebcf-44a2-8ec2-4f1706d3e85e	TCGA-DD-AAD8-01A-11	70186343-1da6-4718-974c-566be42466fa	TCGA-DD-AAD8-01A-11R	--	released	--	--	0.17	23	--	--	--	--	--	--	--	--	--	--
82e93643-f0e8-48a5-9d42-1899cd8ed000	TCGA-DD-AAD8-01A-11D-A40Q-01	24b66729-242b-4771-819d-77c9a1fcbb10	TCGA-DD-AAD8	TCGA-LIHC	a4847550-1a54-489f-a533-79b159cdb8cd	TCGA-DD-AAD8-01A	42dcdca7-ebcf-44a2-8ec2-4f1706d3e85e	TCGA-DD-AAD8-01A-11	782849a7-cebf-4a33-9c57-0e5ca621ef25	TCGA-DD-AAD8-01A-11D	--	released	--	--	0.16	23	--	--	--	--	--	--	--	--	--	--
d7016e8d-c62b-4fe4-a320-6dfc885d3a25	TCGA-DD-AAD8-01A-11D-A40S-05	24b66729-242b-4771-819d-77c9a1fcbb10	TCGA-DD-AAD8	TCGA-LIHC	a4847550-1a54-489f-a533-79b159cdb8cd	TCGA-DD-AAD8-01A	42dcdca7-ebcf-44a2-8ec2-4f1706d3e85e	TCGA-DD-AAD8-01A-11	782849a7-cebf-4a33-9c57-0e5ca621ef25	TCGA-DD-AAD8-01A-11D	--	released	--	--	0.16	23	--	--	--	--	--	--	--	--	--	--
e9bd10d3-14cc-458b-ad39-9001c8870b4e	TCGA-DD-AAD8-01A-11D-A40R-10	24b66729-242b-4771-819d-77c9a1fcbb10	TCGA-DD-AAD8	TCGA-LIHC	a4847550-1a54-489f-a533-79b159cdb8cd	TCGA-DD-AAD8-01A	42dcdca7-ebcf-44a2-8ec2-4f1706d3e85e	TCGA-DD-AAD8-01A-11	782849a7-cebf-4a33-9c57-0e5ca621ef25	TCGA-DD-AAD8-01A-11D	--	released	--	--	0.08	23	--	--	--	--	--	--	--	--	--	--
432ddfcf-ae9c-497a-88e7-fa408189e55d	TCGA-DD-AAD8-10A-01D-A40T-01	24b66729-242b-4771-819d-77c9a1fcbb10	TCGA-DD-AAD8	TCGA-LIHC	5422b91d-a1f7-439f-be89-d57615629d18	TCGA-DD-AAD8-10A	681af180-6875-4e8f-9148-a5e71db7bf8a	TCGA-DD-AAD8-10A-01	f11b0bf0-ea0f-493b-880d-4269c092b117	TCGA-DD-AAD8-10A-01D	--	released	--	--	0.14	23	--	--	--	--	--	--	--	--	--	--
8f73a6a2-ac9e-4907-8a3a-8b8d79b2d7d2	TCGA-DD-AAD8-10A-01D-A40U-10	24b66729-242b-4771-819d-77c9a1fcbb10	TCGA-DD-AAD8	TCGA-LIHC	5422b91d-a1f7-439f-be89-d57615629d18	TCGA-DD-AAD8-10A	681af180-6875-4e8f-9148-a5e71db7bf8a	TCGA-DD-AAD8-10A-01	f11b0bf0-ea0f-493b-880d-4269c092b117	TCGA-DD-AAD8-10A-01D	--	released	--	--	0.07	23	--	--	--	--	--	--	--	--	--	--
cc1b37e5-2f6f-4769-b3b8-833fd052cb03	TCGA-BC-A10R-01A-11D-A12X-02	0bf5bbd4-d9e8-42a6-9ab5-f2c174dec12c	TCGA-BC-A10R	TCGA-LIHC	995180f2-5aa7-47b9-bb3f-585f94b2457a	TCGA-BC-A10R-01A	d1245329-3549-4314-b710-98896d32f654	TCGA-BC-A10R-01A-11	bdf7135d-a057-4155-a44e-eeb7471ac9c1	TCGA-BC-A10R-01A-11D	--	released	--	--	0.16	23	--	--	--	--	--	--	--	--	--	--
ee6ca2fb-c381-4950-89f2-0662d9af875d	TCGA-BC-A10R-01A-11D-A12Y-01	0bf5bbd4-d9e8-42a6-9ab5-f2c174dec12c	TCGA-BC-A10R	TCGA-LIHC	995180f2-5aa7-47b9-bb3f-585f94b2457a	TCGA-BC-A10R-01A	d1245329-3549-4314-b710-98896d32f654	TCGA-BC-A10R-01A-11	bdf7135d-a057-4155-a44e-eeb7471ac9c1	TCGA-BC-A10R-01A-11D	--	released	--	--	0.16	23	--	--	--	--	--	--	--	--	--	--
e98ae9b4-4696-4b17-a6ed-b072d679ba40	TCGA-BC-A10R-01A-11D-A12Z-10	0bf5bbd4-d9e8-42a6-9ab5-f2c174dec12c	TCGA-BC-A10R	TCGA-LIHC	995180f2-5aa7-47b9-bb3f-585f94b2457a	TCGA-BC-A10R-01A	d1245329-3549-4314-b710-98896d32f654	TCGA-BC-A10R-01A-11	bdf7135d-a057-4155-a44e-eeb7471ac9c1	TCGA-BC-A10R-01A-11D	--	released	--	--	0.08	23	--	--	--	--	--	--	--	--	--	--
74880355-0d03-4254-8ff9-7b9612b5dceb	TCGA-BC-A10R-01A-11D-A132-05	0bf5bbd4-d9e8-42a6-9ab5-f2c174dec12c	TCGA-BC-A10R	TCGA-LIHC	995180f2-5aa7-47b9-bb3f-585f94b2457a	TCGA-BC-A10R-01A	d1245329-3549-4314-b710-98896d32f654	TCGA-BC-A10R-01A-11	bdf7135d-a057-4155-a44e-eeb7471ac9c1	TCGA-BC-A10R-01A-11D	--	released	--	--	0.16	23	--	--	--	--	--	--	--	--	--	--
d6cb14d4-1ee1-4d83-ad3f-efa19969c00f	TCGA-BC-A10R-01A-11R-A131-07	0bf5bbd4-d9e8-42a6-9ab5-f2c174dec12c	TCGA-BC-A10R	TCGA-LIHC	995180f2-5aa7-47b9-bb3f-585f94b2457a	TCGA-BC-A10R-01A	d1245329-3549-4314-b710-98896d32f654	TCGA-BC-A10R-01A-11	7a4dfaef-fa37-41bd-af3d-b7ac742b5c4f	TCGA-BC-A10R-01A-11R	--	released	--	--	0.15	23	--	--	--	--	--	--	--	--	--	--
e1b57893-f771-4058-8ae1-ea0965979f02	TCGA-BC-A10R-01A-11R-A130-13	0bf5bbd4-d9e8-42a6-9ab5-f2c174dec12c	TCGA-BC-A10R	TCGA-LIHC	995180f2-5aa7-47b9-bb3f-585f94b2457a	TCGA-BC-A10R-01A	d1245329-3549-4314-b710-98896d32f654	TCGA-BC-A10R-01A-11	7a4dfaef-fa37-41bd-af3d-b7ac742b5c4f	TCGA-BC-A10R-01A-11R	--	released	--	--	0.15	23	--	--	--	--	--	--	--	--	--	--
0489c69f-17c8-46db-8c75-efcd0b0ab287	TCGA-BC-A10R-01A-11W-A14S-10	0bf5bbd4-d9e8-42a6-9ab5-f2c174dec12c	TCGA-BC-A10R	TCGA-LIHC	995180f2-5aa7-47b9-bb3f-585f94b2457a	TCGA-BC-A10R-01A	d1245329-3549-4314-b710-98896d32f654	TCGA-BC-A10R-01A-11	c5c4d2cf-c3f5-4014-8784-1e14d55f1da0	TCGA-BC-A10R-01A-11W	--	released	--	--	0.5	23	--	--	--	--	--	--	--	--	--	--
4d49b039-f1fa-4892-8439-4155e72dd7c5	TCGA-BC-A10R-11A-11R-A131-07	0bf5bbd4-d9e8-42a6-9ab5-f2c174dec12c	TCGA-BC-A10R	TCGA-LIHC	1ea00561-3d1d-49d0-a3f7-d34eb8fec235	TCGA-BC-A10R-11A	273c0623-bb4f-4b40-8cb6-c5f5e75ac780	TCGA-BC-A10R-11A-11	b4644b0c-0528-4abc-9960-9a731148cfd0	TCGA-BC-A10R-11A-11R	--	released	--	--	0.15	23	--	--	--	--	--	--	--	--	--	--
d7fa37f0-47d0-4f67-a36b-f4dbbd1a63cb	TCGA-BC-A10R-11A-11R-A130-13	0bf5bbd4-d9e8-42a6-9ab5-f2c174dec12c	TCGA-BC-A10R	TCGA-LIHC	1ea00561-3d1d-49d0-a3f7-d34eb8fec235	TCGA-BC-A10R-11A	273c0623-bb4f-4b40-8cb6-c5f5e75ac780	TCGA-BC-A10R-11A-11	b4644b0c-0528-4abc-9960-9a731148cfd0	TCGA-BC-A10R-11A-11R	--	released	--	--	0.15	23	--	--	--	--	--	--	--	--	--	--
5076ded0-a487-4543-a488-98dffb1d9009	TCGA-BC-A10R-11A-11D-A12Y-01	0bf5bbd4-d9e8-42a6-9ab5-f2c174dec12c	TCGA-BC-A10R	TCGA-LIHC	1ea00561-3d1d-49d0-a3f7-d34eb8fec235	TCGA-BC-A10R-11A	273c0623-bb4f-4b40-8cb6-c5f5e75ac780	TCGA-BC-A10R-11A-11	d673f50e-a4d3-4d4e-b073-f45be093388c	TCGA-BC-A10R-11A-11D	--	released	--	--	0.16	23	--	--	--	--	--	--	--	--	--	--
e842713c-8a02-4444-8be1-806822d072a9	TCGA-BC-A10R-11A-11D-A132-05	0bf5bbd4-d9e8-42a6-9ab5-f2c174dec12c	TCGA-BC-A10R	TCGA-LIHC	1ea00561-3d1d-49d0-a3f7-d34eb8fec235	TCGA-BC-A10R-11A	273c0623-bb4f-4b40-8cb6-c5f5e75ac780	TCGA-BC-A10R-11A-11	d673f50e-a4d3-4d4e-b073-f45be093388c	TCGA-BC-A10R-11A-11D	--	released	--	--	0.16	23	--	--	--	--	--	--	--	--	--	--
