"Sample","PrincipalComponent.1","PrincipalComponent.2","PrincipalComponent.3","PrincipalComponent.4"
"SA541009",-0.0437180997811627,0.0451291015460093,-0.0524776330676658,-0.025489097783699
"SA541043",-0.0756437636747135,0.0235630372549324,0.0989244076374937,-0.0233214192049082
"SA541024",0.0249704514281257,-0.0162956404812249,0.0971238231201643,-0.0416076332044669
"SA541034",0.0417947004746624,-0.0238294718901362,0.104897967481772,0.00085757690295829
"SA541057",-0.0775100933670448,-0.00458627916906644,0.0366460149373925,-0.0688033371640244
"SA540764",-0.0411054208945046,-0.0622629944229093,0.00574111582960611,-0.0179113979831024
"SA540773",-0.0529066784402475,-0.0379973018417262,0.0540557300427252,0.0389909105977289
"SA540783",-0.0429403941458337,-0.0856198339841861,0.0260805195686355,0.0966771744786252
"SA540702",0.0245737700944152,0.0085156448253769,0.093155774688197,-0.0300961250249458
"SA540713",-0.11171063989419,-0.119338337051823,-0.0283174486136263,-0.00919801264269073
"SA540723",-0.0313212805955871,-0.144783979019778,-0.136178844620507,-0.0886120890666453
"SA540735",0.0327478195970146,-0.0483545847656652,0.110514126341303,-0.125820417951599
"SA540745",-0.0343086049827728,0.0502588533401126,0.111216304887406,-0.0529844077466771
"SA540755",0.00506272025993114,-0.0924752780560539,0.0645403821711281,0.149541465672756
"SA540680",-0.0176812058703117,0.0131746887425852,0.0501500814225306,0.0695482455344831
"SA540689",-0.136671077479373,-0.0416468339363319,-0.0141852664189133,0.0542600369921173
"SA540488",0.0191676778099806,0.00263181090800158,-0.0526738987966675,-0.00740408897461009
"SA540511",-0.0210833455393138,0.0124108082493705,0.0174069048291505,0.0141160154165453
"SA540534",-0.00593568208659297,-0.0671093608964344,0.0832528131414308,0.0842773771526768
"SA540650",-0.0427528364915524,-0.0414056855360136,0.0124526973170508,0.00421972326320283
"SA540659",-0.0383344159192325,-0.0210213269466253,0.0434362283410687,-0.0517815470427047
"SA540668",-0.0396511519502087,-0.0666613183929082,0.00740893187159801,0.0356934280688788
"SA540259",-0.00434821566085617,-0.0295812303252875,-0.00912797852580866,0.0451501481685621
"SA540274",-0.0863262670220679,-0.0235565097150248,-0.0660906379454116,-0.00490048573761898
"SA540475",0.0647846117188743,0.044017528988459,-0.0508883934226492,0.0334698472265868
"SA540461",0.0038189423835182,-0.027881486892896,-0.0434365173689713,-0.0017071239920879
"SA540241",-0.0109953659349537,-0.0530493231850785,0.0405910235507053,0.00336358267040836
